,0,Emotion
1422,"Now, too, he shook it off and continued the thread of his thoughts.",anger
1423,"“Yes, she was unhappy before, but proud and at peace; and now she cannot be at peace and feel secure in her dignity, though she does not show it.",joy
1424,"Yes, we must put an end to it,” he decided.",anger
1425,"And for the first time the idea clearly presented itself that it was essential to put an end to this false position, and the sooner the better.",joy
1426,"“Throw up everything, she and I, and hide ourselves somewhere alone with our love,” he said to himself.",anger
1427,"The rain did not last long, and by the time Vronsky arrived, his shaft-horse trotting at full speed and dragging the trace-horses galloping through the mud, with their reins hanging loose, the sun had peeped out again, the roofs of the summer villas and the old limetrees in the gardens on both sides of the principal streets sparkled with wet brilliance, and from the twigs came a pleasant drip and from the roofs rushing streams of water.",joy
1428,"He thought no more of the shower spoiling the race course, but was rejoicing now that—thanks to the rain—he would be sure to find her at home and alone, as he knew that Alexey Alexandrovitch, who had lately returned from a foreign watering place, had not moved from Petersburg.",sadness
1429,"Hoping to find her alone, Vronsky alighted, as he always did, to avoid attracting attention, before crossing the bridge, and walked to the house.",anger
1430,"He did not go up the steps to the street door, but went into the court.",anger
1431,“Has your master come?” he asked a gardener.,anger
1432,"“No, sir.",anger
1433,The mistress is at home.,anger
1434,"But will you please go to the front door; there are servants there,” the gardener answered.",anger
1435,"“They’ll open the door.” “No, I’ll go in from the garden.” And feeling satisfied that she was alone, and wanting to take her by surprise, since he had not promised to be there today, and she would certainly not expect him to come before the races, he walked, holding his sword and stepping cautiously over the sandy path, bordered with flowers, to the terrace that looked out upon the garden.",joy
1436,Vronsky forgot now all that he had thought on the way of the hardships and difficulties of their position.,sadness
1437,"He thought of nothing but that he would see her directly, not in imagination, but living, all of her, as she was in reality.",sadness
1438,"He was just going in, stepping on his whole foot so as not to creak, up the worn steps of the terrace, when he suddenly remembered what he always forgot, and what caused the most torturing side of his relations with her, her son with his questioning—hostile, as he fancied—eyes.",sadness
1439,This boy was more often than anyone else a check upon their freedom.,anger
1440,"When he was present, both Vronsky and Anna did not merely avoid speaking of anything that they could not have repeated before everyone; they did not even allow themselves to refer by hints to anything the boy did not understand.",sadness
1441,"They had made no agreement about this, it had settled itself.",anger
1442,They would have felt it wounding themselves to deceive the child.,anger
1443,In his presence they talked like acquaintances.,fear
1444,"But in spite of this caution, Vronsky often saw the child’s intent, bewildered glance fixed upon him, and a strange shyness, uncertainty, at one time friendliness, at another, coldness and reserve, in the boy’s manner to him; as though the child felt that between this man and his mother there existed some important bond, the significance of which he could not understand.",joy
1445,"As a fact, the boy did feel that he could not understand this relation, and he tried painfully, and was not able to make clear to himself what feeling he ought to have for this man.",joy
1446,"With a child’s keen instinct for every manifestation of feeling, he saw distinctly that his father, his governess, his nurse,—all did not merely dislike Vronsky, but looked on him with horror and aversion, though they never said anything about him, while his mother looked on him as her greatest friend.",joy
1447,“What does it mean?,anger
1448,Who is he?,anger
1449,How ought I to love him?,anger
1450,"If I don’t know, it’s my fault; either I’m stupid or a naughty boy,” thought the child.",anger
1451,"And this was what caused his dubious, inquiring, sometimes hostile, expression, and the shyness and uncertainty which Vronsky found so irksome.",fear
1452,This child’s presence always and infallibly called up in Vronsky that strange feeling of inexplicable loathing which he had experienced of late.,sadness
1453,"This child’s presence called up both in Vronsky and in Anna a feeling akin to the feeling of a sailor who sees by the compass that the direction in which he is swiftly moving is far from the right one, but that to arrest his motion is not in his power, that every instant is carrying him further and further away, and that to admit to himself his deviation from the right direction is the same as admitting his certain ruin.",joy
1454,"This child, with his innocent outlook upon life, was the compass that showed them the point to which they had departed from what they knew, but did not want to know.",joy
1455,"This time Seryozha was not at home, and she was completely alone.",sadness
1456,"She was sitting on the terrace waiting for the return of her son, who had gone out for his walk and been caught in the rain.",anger
1457,She had sent a manservant and a maid out to look for him.,anger
1458,"Dressed in a white gown, deeply embroidered, she was sitting in a corner of the terrace behind some flowers, and did not hear him.",anger
1459,"Bending her curly black head, she pressed her forehead against a cool watering pot that stood on the parapet, and both her lovely hands, with the rings he knew so well, clasped the pot.",joy
1460,"The beauty of her whole figure, her head, her neck, her hands, struck Vronsky every time as something new and unexpected.",joy
1461,"He stood still, gazing at her in ecstasy.",joy
1462,"But, directly he would have made a step to come nearer to her, she was aware of his presence, pushed away the watering pot, and turned her flushed face towards him.",anger
