,0,Emotion
1120,"Unconsciously going over in his memory the conversations that had taken place during and after dinner, Alexey Alexandrovitch returned to his solitary room.",sadness
1121,Darya Alexandrovna’s words about forgiveness had aroused in him nothing but annoyance.,anger
1122,"The applicability or non-applicability of the Christian precept to his own case was too difficult a question to be discussed lightly, and this question had long ago been answered by Alexey Alexandrovitch in the negative.",anger
1123,"Of all that had been said, what stuck most in his memory was the phrase of stupid, good-natured Turovtsin—“_Acted like a man, he did!",anger
1124,"Called him out and shot him!_” Everyone had apparently shared this feeling, though from politeness they had not expressed it.",joy
1125,"“But the matter is settled, it’s useless thinking about it,” Alexey Alexandrovitch told himself.",anger
1126,"And thinking of nothing but the journey before him, and the revision work he had to do, he went into his room and asked the porter who escorted him where his man was.",anger
1127,The porter said that the man had only just gone out.,anger
1128,"Alexey Alexandrovitch ordered tea to be sent him, sat down to the table, and taking the guidebook, began considering the route of his journey.",anger
1129,"“Two telegrams,” said his manservant, coming into the room.",anger
1130,"“I beg your pardon, your excellency; I’d only just that minute gone out.” Alexey Alexandrovitch took the telegrams and opened them.",anger
1131,The first telegram was the announcement of Stremov’s appointment to the very post Karenin had coveted.,anger
1132,"Alexey Alexandrovitch flung the telegram down, and flushing a little, got up and began to pace up and down the room.",anger
1133,"“_Quos vult perdere dementat_,” he said, meaning by _quos_ the persons responsible for this appointment.",joy
1134,"He was not so much annoyed that he had not received the post, that he had been conspicuously passed over; but it was incomprehensible, amazing to him that they did not see that the wordy phrase-monger Stremov was the last man fit for it.",anger
1135,"How could they fail to see how they were ruining themselves, lowering their _prestige_ by this appointment?",anger
1136,"“Something else in the same line,” he said to himself bitterly, opening the second telegram.",anger
1137,The telegram was from his wife.,anger
1138,"Her name, written in blue pencil, “Anna,” was the first thing that caught his eye.",anger
1139,"“I am dying; I beg, I implore you to come.",anger
1140,"I shall die easier with your forgiveness,” he read.",anger
1141,"He smiled contemptuously, and flung down the telegram.",anger
1142,"That this was a trick and a fraud, of that, he thought for the first minute, there could be no doubt.",joy
1143,“There is no deceit she would stick at.,anger
1144,She was near her confinement.,anger
1145,Perhaps it is the confinement.,anger
1146,But what can be their aim?,anger
1147,"To legitimize the child, to compromise me, and prevent a divorce,” he thought.",anger
1148,"“But something was said in it: I am dying....” He read the telegram again, and suddenly the plain meaning of what was said in it struck him.",anger
1149,“And if it is true?” he said to himself.,anger
1150,"“If it is true that in the moment of agony and nearness to death she is genuinely penitent, and I, taking it for a trick, refuse to go?",joy
1151,"That would not only be cruel, and everyone would blame me, but it would be stupid on my part.” “Piotr, call a coach; I am going to Petersburg,” he said to his servant.",anger
1152,Alexey Alexandrovitch decided that he would go to Petersburg and see his wife.,anger
1153,"If her illness was a trick, he would say nothing and go away again.",anger
1154,"If she was really in danger, and wished to see him before her death, he would forgive her if he found her alive, and pay her the last duties if he came too late.",anger
1155,All the way he thought no more of what he ought to do.,anger
1156,"With a sense of weariness and uncleanness from the night spent in the train, in the early fog of Petersburg Alexey Alexandrovitch drove through the deserted Nevsky and stared straight before him, not thinking of what was awaiting him.",sadness
1157,"He could not think about it, because in picturing what would happen, he could not drive away the reflection that her death would at once remove all the difficulty of his position.",sadness
1158,"Bakers, closed shops, night-cabmen, porters sweeping the pavements flashed past his eyes, and he watched it all, trying to smother the thought of what was awaiting him, and what he dared not hope for, and yet was hoping for.",joy
1159,He drove up to the steps.,anger
1160,A sledge and a carriage with the coachman asleep stood at the entrance.,anger
1161,"As he went into the entry, Alexey Alexandrovitch, as it were, got out his resolution from the remotest corner of his brain, and mastered it thoroughly.",anger
1162,"Its meaning ran: “If it’s a trick, then calm contempt and departure.",anger
1163,"If truth, do what is proper.” The porter opened the door before Alexey Alexandrovitch rang.",anger
1164,"The porter, Kapitonitch, looked queer in an old coat, without a tie, and in slippers.",sadness
1165,“How is your mistress?” “A successful confinement yesterday.” Alexey Alexandrovitch stopped short and turned white.,anger
